follower_id,following_id,follow_date
4389,707,2025-04-13
1808,917,2025-04-19
526,3930,2024-10-25
3629,1012,2023-12-16
4950,1780,2023-08-27
853,1128,2023-10-17
419,2115,2024-06-04
253,2524,2024-07-23
990,4934,2024-03-16
2437,3467,2025-03-10
787,3778,2025-05-05
2713,47,2025-01-13
4492,2396,2025-05-20
1519,664,2024-09-09
1002,2690,2023-08-25
24,1703,2024-09-23
2484,549,2025-04-18
2106,4918,2025-03-21
2700,720,2025-02-26
4357,4307,2024-03-09
1914,4746,2024-07-30
1090,939,2024-05-06
3462,2655,2024-05-07
1386,2163,2024-10-15
1387,2578,2023-07-24
2541,1931,2024-08-17
2133,4530,2024-03-27
4526,3525,2023-07-23
2970,884,2024-07-13
1648,4083,2025-06-17
3492,3910,2024-06-23
4790,4825,2024-01-10
580,2016,2024-12-03
3859,3346,2023-08-13
4246,2285,2024-05-14
2975,1967,2024-07-04
1934,2735,2024-02-23
2410,61,2024-03-09
4009,792,2023-08-07
3238,4503,2024-12-23
2409,2142,2023-09-13
1047,249,2024-07-28
1923,4134,2025-03-17
795,1598,2024-07-21
1482,4552,2025-06-01
3422,447,2025-06-04
4309,274,2024-03-11
1598,677,2024-09-29
1064,3462,2024-11-11
3402,128,2024-05-12
4572,162,2025-04-28
4872,3916,2025-03-13
4326,4351,2025-04-18
101,1173,2024-10-14
4997,676,2024-07-20
2782,1329,2024-12-24
2013,4381,2025-03-02
2497,3543,2023-11-07
1867,3740,2023-12-01
341,4543,2023-07-29
4928,3824,2023-10-08
3180,3246,2023-08-20
4775,3861,2024-04-02
4065,1424,2024-08-13
4989,3790,2023-11-04
1414,329,2024-01-14
4136,4829,2025-01-15
2037,1166,2025-03-06
4286,304,2024-01-17
2509,2854,2024-05-06
3694,3639,2024-10-30
69,3626,2024-01-09
514,254,2024-09-18
4172,394,2024-11-12
4984,1613,2024-02-09
715,2861,2024-07-11
3821,4713,2024-08-02
4680,4303,2024-10-31
4942,4940,2024-03-01
1114,2690,2024-08-11
1331,4643,2025-03-28
2612,1182,2024-01-13
2869,3367,2023-11-30
3349,4422,2024-11-19
4013,3277,2024-03-30
411,3940,2024-01-16
4730,3096,2024-02-13
3772,3175,2025-01-01
559,4558,2024-09-10
1837,3101,2023-08-29
3771,2844,2023-09-10
4209,4478,2023-11-23
1116,1860,2025-01-18
4902,970,2023-12-15
3660,2746,2025-03-11
4751,1595,2025-05-26
4201,3153,2024-07-22
3147,948,2024-05-25
4768,677,2025-02-16
3248,182,2023-09-23
1791,2076,2024-10-08
2188,4987,2024-05-24
740,945,2024-01-20
2561,3183,2024-10-16
381,4387,2024-01-21
4132,3203,2023-07-30
4294,498,2024-07-30
549,2529,2023-12-09
1927,3958,2023-10-27
1209,157,2024-10-20
1585,3868,2024-12-11
1085,2473,2024-03-30
4787,4044,2024-04-07
3810,4514,2024-03-19
1775,4481,2023-06-30
423,2244,2025-05-22
2645,1650,2024-05-13
269,771,2024-03-18
2248,4339,2023-10-27
1471,4883,2025-03-08
4119,3101,2023-08-17
1140,789,2024-06-22
3106,4882,2024-08-17
3137,2479,2024-05-22
87,3383,2023-09-14
496,1825,2024-12-29
3994,4258,2025-03-28
3862,2110,2023-10-02
4398,3234,2024-12-03
389,3586,2024-09-11
4423,4919,2024-06-14
3381,2576,2023-11-24
1182,1489,2024-03-23
1178,425,2025-05-10
4420,2365,2024-01-18
552,4933,2025-04-17
3285,1201,2025-05-20
3242,240,2025-04-24
2708,4553,2023-11-02
3534,4695,2023-11-08
2767,1167,2023-11-04
2714,2774,2024-05-09
4375,3340,2024-11-29
883,173,2024-03-28
355,3906,2024-03-11
1052,2598,2024-07-28
3663,4130,2023-07-19
1891,3309,2025-03-01
4725,3502,2024-03-25
1490,870,2024-08-16
3441,798,2024-07-23
4003,1700,2024-12-16
1331,4836,2025-06-10
1493,4153,2025-01-08
4132,537,2024-07-09
3010,4302,2025-05-03
3429,1898,2024-09-12
464,2924,2024-08-13
4000,3974,2024-12-22
2100,3084,2025-03-18
779,4909,2024-02-01
3584,4558,2025-03-07
686,3000,2024-08-21
4203,2409,2025-03-27
2703,992,2025-04-23
106,1846,2024-02-20
4143,3714,2024-08-26
4836,1636,2025-06-03
441,4493,2024-04-14
865,4682,2024-04-11
122,4653,2024-05-12
2845,3101,2024-12-11
2830,3178,2023-08-20
4514,1400,2024-11-04
3693,4777,2024-09-19
3974,3167,2023-11-27
3444,4618,2023-10-01
3812,1191,2023-09-13
3395,2587,2024-09-06
871,2043,2023-07-16
154,2303,2025-05-12
3416,2954,2023-09-20
2,4126,2024-04-03
4103,3426,2023-11-25
3324,725,2024-06-15
2125,3093,2023-11-24
4283,4665,2024-07-10
1533,1725,2025-01-13
3522,2321,2023-11-18
3142,3121,2023-10-12
3914,4404,2024-09-06
4605,2946,2025-02-24
1631,2774,2025-05-26
706,2017,2023-12-27
1628,223,2024-05-12
2660,2742,2024-01-22
4678,514,2025-01-05
1129,4855,2024-10-31
2027,2127,2024-05-10
4944,1398,2024-10-28
4961,1954,2023-12-11
385,354,2025-02-15
2952,2068,2024-12-07
4313,2990,2024-08-02
831,2322,2025-01-13
3459,2367,2023-11-20
287,2309,2025-01-06
2181,294,2023-09-09
3101,183,2024-09-28
1807,3701,2023-12-05
537,4147,2023-09-11
3342,2331,2023-12-18
2584,4034,2023-09-23
4175,73,2024-10-18
2939,4610,2023-10-23
394,1729,2024-07-29
776,4328,2023-12-17
1889,3224,2024-08-20
657,2340,2024-02-14
4864,859,2023-07-23
493,3353,2024-09-29
2439,179,2025-03-11
4999,2085,2024-06-03
1027,4368,2024-09-25
3819,611,2024-07-08
3203,211,2024-09-29
4272,325,2023-10-16
415,1389,2025-02-09
3968,3730,2024-01-30
2376,1853,2025-01-28
972,3007,2024-07-23
649,1964,2024-02-07
1069,3513,2025-02-11
4318,3245,2023-08-26
4859,4140,2024-02-17
70,4879,2025-02-10
1902,2484,2024-10-15
4422,882,2024-10-22
2132,287,2024-01-04
3870,1962,2023-07-17
3305,1379,2024-03-13
1122,1205,2025-02-21
1919,4765,2024-03-27
4681,3607,2023-08-19
4200,749,2024-04-28
2073,367,2023-12-16
4102,574,2024-07-03
2952,3182,2023-10-12
4892,2095,2024-05-14
3300,702,2024-07-14
3858,3955,2025-01-23
309,2500,2023-10-03
1463,2451,2023-12-15
685,1033,2024-04-28
653,2250,2024-10-04
3635,1314,2025-05-28
2352,2934,2023-08-08
3700,1776,2024-06-13
939,4659,2024-09-25
1568,1633,2024-06-07
3632,1702,2023-11-25
4837,3886,2024-06-04
339,3591,2023-07-31
1217,82,2023-11-10
797,1639,2024-08-02
1785,1510,2024-02-07
370,596,2024-09-23
3235,2645,2024-05-18
3561,3635,2025-04-12
1240,1267,2024-10-08
3439,4919,2024-11-26
2440,633,2025-03-25
1680,1616,2024-01-20
123,1017,2024-01-25
1916,4807,2024-12-04
2934,1291,2023-07-14
745,199,2025-03-01
2342,807,2024-05-19
3511,4576,2023-09-04
3637,703,2024-01-24
929,4776,2025-01-30
2571,1227,2024-10-01
3449,2904,2024-04-23
1752,2653,2023-09-01
1978,2027,2025-02-02
4615,2738,2023-07-09
4448,3209,2024-10-09
2814,2342,2023-09-03
956,1896,2025-06-04
2873,4812,2023-09-19
3488,1546,2025-03-19
1812,4685,2024-03-26
2430,4780,2024-11-27
2217,3427,2025-04-06
3658,2854,2023-08-21
4203,4869,2024-09-03
2608,1829,2024-10-17
939,904,2024-10-18
3984,4646,2025-05-09
55,3546,2025-03-28
4907,402,2023-09-27
2874,3418,2024-08-21
2276,3730,2023-09-13
578,2955,2024-02-04
342,3178,2025-04-15
3222,4301,2024-09-24
976,70,2024-09-10
2601,4502,2024-12-24
386,1110,2025-04-22
3857,31,2024-04-21
4716,1390,2023-08-03
1383,4150,2024-12-30
4075,1460,2025-05-29
357,1203,2024-01-12
242,2905,2024-05-24
4145,3268,2023-08-14
397,2842,2024-01-02
1967,4952,2025-04-14
1762,4424,2025-06-16
2196,209,2024-06-24
1651,1659,2024-03-31
2368,147,2025-02-02
10,614,2024-06-17
130,4039,2023-12-22
2025,1038,2025-04-18
1579,493,2024-04-14
2485,1987,2024-04-06
1036,610,2023-12-29
4005,992,2025-02-10
1681,393,2024-04-01
847,4083,2024-12-28
1882,1616,2024-11-17
2893,77,2024-11-29
2496,2916,2023-07-22
1797,140,2024-08-11
4346,1074,2025-05-21
754,665,2025-01-25
873,1872,2024-07-21
2444,2588,2024-01-29
1944,2601,2025-01-22
1268,2555,2024-08-05
3382,3052,2024-02-04
185,4965,2024-11-13
3641,19,2025-04-18
4468,3040,2023-07-17
4349,1220,2024-07-05
2516,544,2024-08-14
1318,2010,2024-06-13
447,3528,2025-01-06
4033,1031,2023-08-27
2094,1741,2024-12-02
2409,3996,2025-03-17
2301,4418,2023-12-31
4471,2789,2025-06-27
671,1335,2023-09-07
92,187,2025-01-11
3936,3506,2024-02-04
4113,1522,2024-12-29
3225,3041,2024-01-01
1591,680,2024-12-08
1599,3636,2025-05-06
2337,2188,2023-08-18
2533,1992,2024-04-21
3570,1069,2024-10-09
886,1970,2024-08-11
2167,1857,2024-09-19
2390,1477,2023-10-06
3852,4694,2024-12-26
1813,668,2023-09-10
4165,4595,2023-07-12
2451,4291,2023-12-26
3085,4415,2024-10-22
3454,4771,2024-02-01
1737,3308,2023-12-19
1381,3958,2025-04-22
4660,2316,2024-07-09
4762,4931,2025-04-16
4841,4059,2024-04-17
1045,2249,2024-08-18
1492,2285,2024-01-28
4242,2359,2025-04-25
849,510,2024-06-30
3943,1089,2023-07-08
2725,4493,2023-12-02
10,4878,2024-11-06
1742,4275,2023-10-23
2318,4272,2025-03-29
3248,2557,2025-01-18
1454,4316,2025-02-01
3740,3385,2025-03-31
4926,42,2025-02-06
3252,2780,2025-01-31
426,2694,2023-07-05
3628,2300,2024-04-25
931,2396,2024-02-12
4143,2548,2025-04-20
295,3319,2024-05-09
1404,1348,2024-11-26
2246,3662,2023-12-19
419,1825,2025-06-25
4677,3088,2025-02-12
1325,1221,2025-01-13
1035,3097,2024-03-25
2588,4420,2024-08-26
674,834,2024-05-20
2797,4360,2024-07-28
4841,2030,2024-04-25
2392,973,2025-01-11
712,3866,2025-06-24
98,1579,2025-03-14
1731,4473,2024-01-15
1948,4992,2024-06-03
1454,2312,2025-03-19
1385,2451,2023-08-22
198,1796,2024-03-25
4697,4810,2025-06-19
1174,4096,2024-04-20
4265,4841,2024-07-14
3289,3121,2024-11-10
1605,4107,2023-10-14
3926,1623,2023-08-17
2967,3965,2025-03-10
1049,203,2025-03-24
641,4458,2025-05-27
1366,4328,2024-09-17
4567,2799,2025-02-17
3001,4006,2024-06-11
1064,830,2025-02-08
1155,4098,2024-07-27
458,99,2025-05-01
1306,769,2025-05-08
2045,1140,2024-06-20
364,3202,2024-09-19
4454,2443,2023-10-11
2395,2617,2024-03-10
1568,3038,2023-09-03
1515,4293,2024-01-21
1654,4063,2023-10-15
4433,1028,2025-06-02
2418,3419,2024-07-31
3276,966,2024-02-19
1966,240,2024-11-20
4901,1892,2025-06-09
4369,1478,2024-09-05
107,1975,2025-02-22
4767,4869,2023-08-20
2452,977,2024-10-01
1535,1110,2024-06-25
19,1196,2024-05-18
2366,2972,2024-03-24
2953,4128,2023-09-23
2321,3743,2024-03-13
3977,4289,2024-12-22
4503,3683,2024-02-14
3517,3018,2024-12-18
1954,21,2025-02-20
4254,1744,2024-04-23
2262,278,2023-08-18
2430,1321,2023-09-14
3033,511,2024-02-15
2508,3838,2024-06-03
2206,769,2025-02-02
3419,3588,2024-12-04
1479,2896,2024-10-10
4588,4512,2025-02-12
4075,4033,2024-09-06
665,1230,2024-10-16
2873,1181,2025-04-04
3646,3506,2023-09-01
4951,595,2023-08-21
4166,394,2025-06-05
3468,2101,2024-08-21
2513,4188,2024-05-04
238,3654,2024-06-03
1297,4452,2023-09-21
4021,193,2023-09-08
3335,3862,2025-05-23
3924,1189,2025-02-01
864,4873,2025-02-17
4405,1205,2023-11-14
1556,1422,2023-09-04
4812,3452,2023-09-26
803,4230,2024-02-22
4131,4122,2025-01-28
1293,4239,2024-08-03
4105,610,2024-07-03
437,3883,2024-05-11
625,2028,2024-04-29
4174,2531,2025-05-14
126,3968,2024-01-22
3914,3563,2024-05-19
2650,1463,2024-05-22
177,3531,2025-01-01
1197,3323,2025-06-13
3986,2139,2025-01-20
2998,1693,2024-01-04
3814,960,2025-02-24
409,3083,2024-03-29
2721,3602,2024-12-20
1870,979,2025-03-10
2136,1936,2024-07-23
2085,3799,2023-12-10
3610,2280,2023-12-09
3679,3723,2024-03-09
3611,2244,2024-04-25
4172,4545,2025-03-02
2554,1737,2023-09-30
1280,4719,2025-03-18
274,1206,2024-05-19
199,1441,2025-05-28
448,3037,2024-01-05
2704,3326,2025-01-06
393,4017,2024-10-26
705,967,2024-04-04
413,1345,2023-09-11
2164,2486,2024-03-17
694,2320,2024-06-12
3245,1396,2024-11-09
4270,2690,2023-09-21
1625,673,2024-11-21
4625,8,2024-05-03
1464,4073,2024-02-24
3200,2406,2023-09-28
493,3317,2024-05-03
563,4141,2025-02-04
597,1044,2024-03-01
4369,1277,2025-06-15
3755,4565,2023-08-14
3277,4943,2025-04-17
2664,3687,2025-04-19
600,2427,2025-06-13
1375,1935,2024-06-16
4513,3145,2023-10-26
3972,2376,2024-09-29
4235,2136,2025-02-04
4867,2216,2024-03-22
2036,3884,2024-10-06
3641,4802,2024-01-09
4759,3567,2023-07-17
4703,1684,2024-12-22
4924,2949,2024-07-29
1496,2641,2024-03-03
2343,2881,2023-12-24
4159,1556,2024-08-25
2455,2030,2024-01-09
1263,3405,2024-10-17
53,1458,2024-02-28
1639,1453,2024-09-21
2732,2064,2024-06-16
796,2854,2024-03-28
3620,3271,2023-07-03
659,186,2024-10-01
479,955,2024-02-28
1464,2504,2024-03-05
477,4797,2024-02-26
2650,2714,2024-08-17
2012,4485,2024-12-12
781,126,2025-05-08
3269,3178,2024-09-12
136,1172,2024-05-04
4129,3927,2025-04-13
3152,2949,2023-08-24
4056,2020,2023-07-05
2396,1431,2023-07-17
3362,4517,2023-08-04
2072,1021,2024-08-27
2494,1417,2025-05-31
1373,4054,2024-03-26
2277,3830,2024-10-03
3248,2976,2024-05-15
2386,4676,2024-04-09
3714,3791,2023-07-14
3052,4832,2023-10-10
1732,2478,2024-12-05
4332,4823,2024-12-22
1660,2972,2024-05-30
2647,2883,2024-08-28
2673,4272,2023-09-09
3142,320,2023-09-19
4180,4302,2024-06-19
3573,2441,2024-06-09
2748,1260,2023-11-28
2987,3947,2025-06-10
2606,2229,2025-06-26
4388,862,2024-01-22
3945,1985,2024-03-12
1499,3143,2025-01-11
2526,1254,2023-07-09
619,4245,2024-01-10
3084,4384,2024-03-27
3803,2524,2025-02-02
3,1112,2024-02-23
442,2262,2023-10-15
4383,1992,2024-12-28
1405,1008,2024-10-20
2135,4256,2025-06-10
2783,1778,2023-12-10
502,1479,2023-08-23
2729,507,2024-05-16
4054,3103,2025-02-17
1388,3688,2023-10-03
735,2512,2025-03-22
1786,244,2024-04-11
1996,1316,2023-07-30
1666,3913,2025-06-25
852,4620,2023-07-08
4630,4246,2025-03-13
2797,4712,2023-12-21
4106,1484,2024-12-29
2199,4723,2024-10-20
192,670,2025-06-02
3702,3862,2024-09-11
482,376,2024-11-06
1905,2699,2025-04-26
3402,1214,2023-07-31
4164,3997,2025-06-22
4993,762,2024-04-03
84,4709,2025-02-19
1475,1831,2024-10-19
1015,4791,2023-09-05
2598,4924,2024-02-26
3682,2422,2024-08-05
3211,3948,2025-04-03
2656,421,2023-07-25
1241,2886,2024-01-09
3287,4054,2023-08-09
3574,1227,2024-04-20
2566,3482,2024-12-25
2077,354,2024-12-19
4122,142,2025-04-25
1979,4531,2023-10-25
4973,4100,2023-08-21
1256,3045,2025-01-30
4537,144,2024-11-03
1115,927,2023-07-27
283,1012,2023-08-11
3214,135,2025-03-12
1950,4444,2023-10-01
887,2924,2024-01-15
3897,2981,2024-04-07
4899,4852,2024-06-14
767,4308,2024-08-01
889,4722,2024-07-13
4702,1696,2024-03-06
2830,3730,2024-02-26
4373,3278,2025-01-23
3790,1694,2023-06-30
2883,3066,2025-01-13
2909,791,2025-04-03
3765,4968,2024-07-29
4628,2518,2024-05-05
2547,3241,2023-07-23
132,2266,2024-04-02
3353,2987,2024-02-18
3660,3722,2023-10-07
2536,4562,2024-04-22
4342,789,2025-06-27
3226,4079,2025-05-06
3404,768,2025-04-26
46,1475,2024-09-05
3223,1795,2023-07-13
3001,570,2023-07-21
811,4165,2023-08-04
1775,4981,2024-10-26
2503,343,2024-08-23
203,1822,2023-10-29
4133,4725,2024-07-18
1049,2709,2025-03-16
3852,3364,2025-06-09
1328,1852,2024-08-05
4227,4070,2025-04-24
1974,3279,2023-09-08
3550,1451,2025-04-21
3749,4879,2025-01-04
1666,4590,2024-07-09
978,3552,2024-07-17
3598,1280,2024-06-15
4914,601,2023-07-26
151,338,2024-12-30
4702,2771,2025-03-26
2751,4052,2023-08-28
2987,1747,2024-05-28
1773,1385,2024-02-07
2019,3552,2023-08-14
1676,2691,2023-10-12
1278,1483,2023-07-27
4664,1993,2025-04-14
950,473,2025-05-11
1641,742,2023-09-26
2548,1175,2025-05-31
388,681,2023-12-04
317,1748,2025-05-18
4380,3253,2023-12-13
314,2996,2023-12-20
1243,1269,2024-06-30
1390,3445,2025-05-11
636,951,2024-09-14
798,1801,2024-10-14
1543,1542,2024-04-10
2796,142,2023-07-13
730,4883,2024-09-17
1494,490,2023-07-09
1520,1026,2025-05-16
674,3872,2025-05-29
3422,4724,2024-08-13
1850,3261,2025-06-14
3893,3684,2024-01-30
3036,4639,2025-05-23
4122,763,2023-08-06
3394,4725,2025-01-01
516,2150,2023-09-08
4885,3725,2025-06-23
430,3400,2024-05-17
3821,2254,2025-01-15
2090,4298,2024-06-23
4199,2677,2023-07-22
3292,230,2023-08-02
338,4760,2024-12-01
4991,307,2025-05-07
4124,1597,2024-09-19
3062,858,2024-04-25
4480,2935,2025-03-12
2686,4489,2024-08-14
2687,2271,2024-03-14
4295,1229,2024-06-14
3625,796,2024-08-12
796,1817,2024-04-29
2187,2255,2025-04-28
4955,1151,2025-06-03
1146,3106,2023-11-01
2573,4174,2024-02-11
462,4399,2024-11-09
2290,2056,2023-11-10
4339,4697,2024-01-20
320,1607,2024-07-17
3208,676,2024-01-26
3236,2888,2025-04-16
2628,3155,2025-01-09
1682,313,2024-05-26
2435,4267,2023-12-08
4005,1497,2024-07-06
2464,489,2023-07-17
2187,4328,2024-02-17
4685,4118,2025-05-30
504,1464,2025-06-14
4519,4857,2025-01-14
2593,2220,2023-10-21
1326,4265,2024-10-08
3534,4228,2023-07-15
595,1615,2025-04-14
1232,166,2024-08-23
205,1494,2024-02-24
2356,4865,2025-01-20
927,3902,2024-02-16
1773,1491,2023-09-25
3161,2960,2025-01-11
261,2781,2023-08-08
2613,3236,2025-01-18
4601,1905,2024-12-20
3455,833,2024-08-10
513,3754,2024-08-17
2895,3822,2024-07-17
4562,4388,2023-11-12
4388,1654,2024-03-28
3525,3020,2024-02-22
2942,516,2024-12-11
4138,2604,2024-04-17
2514,3897,2024-11-25
3029,2044,2023-11-21
4180,977,2025-03-25
2891,4622,2023-12-09
748,1950,2024-05-24
1108,4010,2023-08-23
2414,4316,2024-09-17
2306,154,2023-12-10
1913,2961,2023-08-30
3620,3195,2023-11-18
876,2200,2024-10-23
899,2724,2023-11-17
1593,1953,2024-10-24
4003,778,2024-07-13
3005,1193,2024-10-22
2308,4442,2024-01-20
170,1494,2023-07-29
2924,3150,2024-11-24
2240,2145,2023-09-19
2128,4407,2025-05-31
509,3963,2025-02-07
3943,2682,2024-12-01
4543,4292,2024-01-15
1988,4822,2024-11-15
4791,29,2024-09-02
559,3486,2024-08-06
2600,3109,2025-01-19
3528,4399,2024-11-06
1012,2655,2024-06-02
4971,3745,2023-09-13
2575,2320,2024-08-21
3555,2097,2025-01-17
3718,1,2025-02-10
1686,3221,2023-11-21
2843,1539,2025-04-26
1578,2391,2025-01-08
1868,3306,2024-11-12
4779,3689,2025-04-07
4906,4320,2023-09-18
1927,2017,2023-09-27
1883,2131,2025-05-11
4211,1562,2024-11-03
2485,2034,2024-11-04
87,4599,2024-10-26
1041,3753,2024-12-16
1536,495,2025-02-20
4227,148,2025-01-28
3877,2060,2025-03-30
4767,4479,2025-05-24
96,593,2024-10-19
3424,2903,2024-05-13
814,2175,2025-01-04
1998,2547,2024-10-31
4726,4143,2023-10-25
4964,3363,2025-04-11
3720,1042,2025-01-16
2542,1263,2023-07-07
846,4241,2025-06-22
1423,4365,2024-01-09
4031,2592,2025-02-09
3536,581,2024-04-26
3571,3359,2023-09-15
609,4452,2024-12-03
3265,1068,2024-06-11
1040,2228,2024-08-28
707,1602,2024-05-09
4426,981,2024-05-08
2492,2027,2024-09-08
1633,2752,2024-05-28
1605,2543,2025-04-22
4570,4463,2023-12-26
2860,1371,2025-01-03
550,3972,2024-05-29
21,4521,2023-07-01
1318,4787,2023-11-19
2367,3276,2025-05-15
4170,144,2024-08-28
4364,1984,2024-01-09
874,637,2024-09-29
22,1952,2024-04-06
2970,4678,2023-11-06
2686,1772,2024-10-16
1070,2464,2025-01-28
637,1616,2025-01-21
4240,3862,2024-02-27
4804,4094,2024-09-26
2244,748,2024-09-24
505,2539,2024-07-29
808,4507,2024-03-25
3095,797,2023-07-14
3868,1565,2023-12-05
857,1980,2023-11-28
1843,386,2023-08-01
1783,1566,2025-05-11
2423,1042,2023-10-14
3375,4787,2023-10-08
4222,4109,2024-05-02
3015,2952,2025-03-14
3638,1145,2023-11-12
1639,4812,2024-11-22
1291,4636,2024-04-17
1289,580,2025-01-15
994,1036,2023-07-16
4224,4054,2023-08-30
3433,4069,2023-10-06
3545,467,2024-12-01
372,607,2024-12-11
3051,1343,2024-09-01
3890,3385,2023-11-27
700,331,2025-05-21
4573,2650,2025-06-24
4451,2800,2025-05-14
258,3772,2025-06-22
2812,3949,2025-02-17
3363,4479,2023-08-30
4456,4604,2025-01-28
1116,1725,2023-09-08
4445,3256,2023-12-20
67,2529,2024-07-28
4977,2640,2024-04-28
227,1135,2025-01-15
2481,3433,2024-03-03
1404,4657,2025-04-01
4217,342,2024-03-28
2766,147,2024-08-16
4422,3106,2024-07-01
4993,3220,2023-11-20
2224,3070,2024-03-29
3039,1329,2025-06-03
4390,3776,2024-08-24
18,1558,2025-05-14
4298,1842,2023-12-18
3598,1093,2023-07-28
4915,3010,2024-08-09
1374,1535,2023-10-14
1968,1729,2025-06-18
2769,1841,2024-06-22
1548,1160,2024-10-02
839,2374,2024-08-23
2841,3023,2025-06-21
3091,3814,2024-07-10
4454,854,2024-06-08
1716,3122,2023-11-11
93,2667,2023-10-20
3101,4512,2024-07-08
2508,3232,2025-02-22
2812,2886,2024-09-02
3406,2295,2024-06-07
912,2798,2024-12-25
3041,4730,2023-07-21
3541,1373,2024-10-09
1309,600,2024-09-11
3613,2321,2023-07-21
181,1506,2024-05-30
3957,3848,2023-11-24
4325,4271,2025-04-22
1912,4259,2024-07-14
2317,4011,2024-10-21
2943,1381,2025-01-04
4946,3128,2023-10-01
4761,3849,2024-12-03
1573,2948,2024-06-22
919,2569,2023-11-13
3821,4311,2025-04-11
4406,583,2024-08-31
1499,3461,2024-12-01
1074,1494,2023-12-29
3635,1238,2024-12-16
2435,4537,2024-09-22
3591,2055,2024-08-02
786,558,2023-12-07
3348,1734,2025-05-25
95,3640,2024-03-27
2888,3990,2024-06-09
3426,4234,2025-05-31
38,1413,2024-08-17
1629,279,2025-01-18
2841,2016,2024-08-20
4954,2428,2024-11-17
4810,1496,2025-01-08
2418,3404,2025-05-25
3491,3272,2025-04-05
4120,1034,2024-05-23
212,1337,2024-10-15
1428,1767,2024-09-25
4881,1906,2023-11-08
1728,3319,2024-03-29
4837,1947,2024-10-08
2791,4928,2023-10-30
4391,2186,2024-01-19
3870,4160,2024-07-12
4160,1007,2023-12-31
4355,2636,2024-08-19
1987,3958,2024-09-05
4500,692,2024-11-07
1049,2112,2025-01-27
4036,2038,2025-02-27
391,1385,2023-08-28
4005,1599,2023-10-05
504,2935,2023-08-03
344,3865,2023-11-30
4011,4234,2023-09-14
1552,1944,2023-09-29
3812,1757,2024-01-27
2416,556,2023-08-29
4384,1983,2024-04-25
2951,531,2024-01-31
4193,1873,2025-01-06
3985,4170,2024-03-29
2136,2370,2023-10-17
2450,2486,2024-04-05
4564,16,2024-06-25
180,4444,2023-08-14
3269,3322,2023-12-18
491,4749,2023-09-11
3281,4129,2024-04-01
592,3732,2025-02-24
4761,3944,2025-03-01
592,2687,2023-09-20
2111,1054,2023-11-17
283,786,2024-10-08
507,449,2024-02-10
424,3128,2023-12-07
1469,725,2024-09-15
2520,3521,2024-07-23
3021,3275,2023-07-30
1215,2138,2024-12-22
2776,154,2025-02-02
2089,1052,2025-05-05
2529,4669,2025-02-06
4628,2610,2025-01-05
1527,4598,2024-04-24
1704,3280,2024-09-26
2885,288,2024-04-29
3717,1622,2025-05-06
102,2649,2024-10-04
2437,96,2024-11-12
277,361,2024-04-13
455,2358,2024-05-23
2907,2491,2023-08-23
4600,427,2023-07-04
3422,4118,2023-08-09
2304,721,2024-09-04
418,589,2023-07-31
8,4198,2024-06-14
1157,1655,2025-04-08
1913,3244,2023-09-22
3243,3736,2024-06-01
2009,860,2024-06-02
1076,3467,2023-07-13
335,3691,2025-03-01
4818,2511,2024-08-05
1364,2963,2024-08-28
4918,2028,2024-11-30
4332,1097,2024-02-28
985,3838,2024-04-12
2108,4503,2025-03-06
4119,952,2025-06-04
229,2423,2024-06-09
600,3669,2025-01-21
2641,2663,2025-05-15
1090,3609,2025-04-10
4475,2434,2025-04-04
809,863,2023-08-17
138,2406,2024-06-15
3856,208,2024-02-07
414,585,2025-05-08
2156,3974,2023-08-30
249,3296,2024-12-08
4757,4800,2024-06-16
1720,4889,2025-01-31
150,2872,2025-01-30
3153,3835,2024-12-18
4292,4611,2023-08-25
1767,194,2023-11-17
4770,1699,2025-02-21
1557,1712,2024-11-14
2002,3233,2025-05-18
1757,2877,2023-10-19
3705,2274,2024-12-29
1649,370,2024-08-15
122,1845,2023-11-29
3690,2943,2024-08-01
1128,2534,2024-11-28
4384,4337,2023-10-13
1324,4963,2024-05-11
4777,3989,2023-09-07
3117,2409,2024-03-31
1371,4412,2023-08-02
2686,4067,2023-12-05
1440,2163,2024-05-21
1866,775,2024-06-11
99,2667,2024-07-28
1793,2716,2023-07-03
2833,2299,2024-10-22
648,320,2025-04-14
4987,2989,2025-02-17
645,1335,2023-12-12
942,4226,2023-12-26
849,137,2024-11-20
3095,4094,2024-01-25
3904,4685,2024-08-09
1530,2881,2025-01-17
1908,3296,2024-03-28
323,1499,2024-10-26
1975,1925,2024-10-03
1446,2105,2024-07-06
479,2292,2024-03-30
1520,1986,2024-10-04
625,74,2025-05-05
1156,1701,2024-04-23
4428,2435,2024-01-31
3230,4826,2024-06-27
250,1609,2025-01-25
3887,3804,2023-11-26
2959,4874,2025-03-18
2515,1790,2024-11-05
2933,4689,2023-11-12
252,2517,2024-04-07
4197,4722,2025-04-12
4292,4408,2024-06-08
4502,1852,2024-02-23
3452,1486,2025-03-30
1223,89,2023-08-06
2019,2501,2024-05-11
1390,336,2023-10-31
1062,389,2024-09-27
3619,35,2025-05-30
3961,3165,2023-09-04
2223,3630,2023-07-29
960,615,2024-01-01
3149,4090,2024-06-08
1918,849,2023-08-12
2165,1100,2023-12-18
4587,4664,2024-10-08
1194,4266,2025-03-08
4763,1336,2024-12-13
4104,4781,2023-09-08
1113,1791,2025-02-16
4084,1183,2023-10-28
4261,4038,2025-05-18
3434,3328,2025-03-31
